varName,varType,n,beta,lower,upper,pvalue
"90042",CONTINUOUS,48837,0.00609009308622079,-0.00272212582004314,0.0149023119924847,0.175564784270817
"90043",CONTINUOUS,48837,0.000706019038850617,-0.00801297157268164,0.00942500965038288,0.873896642530873
"90044",CONTINUOUS,48837,0.000755758807811516,-0.00775273684480051,0.00926425446042354,0.861790580761892
"90045",CONTINUOUS,48837,0.00122787812451199,-0.00719064619740994,0.00964640244643392,0.77497408099511
"90046",CONTINUOUS,48837,-0.00221955305485238,-0.0106841084096094,0.00624500229990462,0.607289797070871
"90047",CONTINUOUS,48837,0.00286660622236142,-0.00564186196302009,0.0113750744077429,0.509031063100686
"90048",CONTINUOUS,48837,0.00157487163787421,-0.00703730543519196,0.0101870487109404,0.72003129670477
"90049",CONTINUOUS,48837,-0.000910000300354101,-0.00969018123539682,0.00787018063468862,0.839025913529423
"90050",CONTINUOUS,48837,-0.00310279974217168,-0.0119590305550866,0.0057534310707432,0.492278416454695
"90087",CONTINUOUS,48837,0.00752517047192927,-0.00105568842087336,0.0161060293647319,0.0856433697588512
"90088",CONTINUOUS,48837,0.0055625119674807,-0.00286507799816212,0.0139901019331235,0.195782554922373
"90089",CONTINUOUS,48837,0.010311443988905,0.0016029581271061,0.0190199298507038,0.0203023220040071
"90091",CONTINUOUS,48837,0.00107635559964354,-0.00738505460728051,0.00953776580656759,0.80310775493626
"90092",CONTINUOUS,48837,-0.00739947310561266,-0.0162409736356707,0.00144202742444535,0.10094109119632
"90093",CONTINUOUS,48837,-0.0110260959133577,-0.0198051852914647,-0.00224700653525066,0.0138323267937518
"90094",CONTINUOUS,48837,-0.0114292864352322,-0.0201622433965576,-0.00269632947390677,0.0103153978080445
"90095",CONTINUOUS,48837,-0.0114072930052412,-0.0201232499077789,-0.00269133610270357,0.0103136902513777
"90096",CONTINUOUS,48837,-0.0107112696557835,-0.0194216128081646,-0.00200092650340243,0.0159446699334641
"90097",CONTINUOUS,48837,-0.00990106982650337,-0.0186107582090381,-0.00119138144396862,0.0258771235658381
"90098",CONTINUOUS,48837,-0.010082763539842,-0.018793725829701,-0.00137180124998303,0.0232924360583184
"90099",CONTINUOUS,48837,-0.00995518749065937,-0.0186671592505332,-0.00124321573078559,0.025114220495208
"90100",CONTINUOUS,48837,-0.00901071744201183,-0.0177233080989981,-0.00029812678502554,0.0426596400194819
"90101",CONTINUOUS,48837,-0.00809720331386966,-0.0168101577959228,0.000615751168183505,0.0685374609260123
"90102",CONTINUOUS,48837,-0.00827247660444306,-0.016985307931466,0.000440354722579851,0.0627570059183539
"90103",CONTINUOUS,48837,-0.00848232614011798,-0.0171952670317323,0.000230614751496352,0.0563796526585464
"90104",CONTINUOUS,48837,-0.00802863312824377,-0.0167412340264107,0.000683967769923131,0.0709018248624746
"90105",CONTINUOUS,48837,-0.00775008323096343,-0.0164620548172672,0.000961888355340387,0.0812338168984399
"90106",CONTINUOUS,48837,-0.00771831449379959,-0.016430361629764,0.000993732642164834,0.0824914327945884
"90107",CONTINUOUS,48837,-0.00786384329424037,-0.0165756142797849,0.000847927691304118,0.0768597276275449
"90108",CONTINUOUS,48837,-0.00767979348588744,-0.0163909675982156,0.0010313806264407,0.0840031314900545
"90109",CONTINUOUS,48837,-0.00746835850101068,-0.0161782443572076,0.0012415273551862,0.092841623295038
"90110",CONTINUOUS,48837,-0.00760527995650118,-0.0163137902763305,0.00110323036332816,0.0869564725980885
"90111",CONTINUOUS,48837,-0.00747018592439832,-0.0161782064027831,0.00123783455398643,0.0926918037117851
"90112",CONTINUOUS,48837,-0.00695977727692776,-0.0156639106163139,0.00174435606245835,0.117070855071255
"90113",CONTINUOUS,48837,-0.00693206736362296,-0.0156309968139861,0.00176686208674015,0.118315827960114
"90114",CONTINUOUS,48837,-0.00614859038906405,-0.014842494465279,0.00254531368715093,0.165698328932271
"90115",CONTINUOUS,48837,-0.00596345758769316,-0.0146534716364685,0.00272655646108219,0.178617250841815
"90116",CONTINUOUS,48837,-0.00583239886708146,-0.0145156248597801,0.00285082712561718,0.188008282573757
"90117",CONTINUOUS,48837,-0.00579987659504036,-0.0144756605773483,0.00287590738726758,0.190102429511343
"90118",CONTINUOUS,48837,-0.00542753477970464,-0.014095106062688,0.00324003650327872,0.219701634466055
"90119",CONTINUOUS,48837,-0.00510833580427643,-0.0137674027737116,0.00355073116515873,0.247567749083878
"90120",CONTINUOUS,48837,-0.00479292310519132,-0.0134417120735751,0.00385586586319247,0.277402273868889
"90121",CONTINUOUS,48837,-0.00440118639275802,-0.0130396769710208,0.00423730418550479,0.31799434766615
"90122",CONTINUOUS,48837,-0.00430363495390895,-0.0129312596961266,0.00432398978830872,0.32823043784112
"90123",CONTINUOUS,48837,-0.00366381342351391,-0.0122802776305537,0.00495265078352591,0.404612840735195
"90124",CONTINUOUS,48837,-0.00338762572669296,-0.0119935710749584,0.00521831962157244,0.440393551538764
"90125",CONTINUOUS,48837,-0.00339877647305483,-0.0119932664730789,0.00519571352696921,0.438280514862733
"90126",CONTINUOUS,48837,-0.0034064435535281,-0.0119900970704509,0.00517720996339468,0.43666964378558
"90127",CONTINUOUS,48837,-0.00317642905588361,-0.0117486784011261,0.00539582028935884,0.467671502926451
"90128",CONTINUOUS,48837,-0.00356978114848477,-0.0120912118343572,0.00495164953738762,0.411602061188864
"90129",CONTINUOUS,48837,-0.00392830926865402,-0.0124165277890122,0.00455990925170416,0.36436633454991
"90130",CONTINUOUS,48837,-0.005399138995379,-0.0138779893625326,0.00307971137177462,0.212003568387903
"90131",CONTINUOUS,48837,-0.00729160746145008,-0.0157776498900893,0.00119443496718913,0.0921619452880433
"90132",CONTINUOUS,48837,-0.00855452049462362,-0.017054110079578,-5.49309096692478e-05,0.0485377003436881
"90133",CONTINUOUS,48837,-0.0100341749935354,-0.0185421759633625,-0.00152617402370819,0.0208037868445803
"90134",CONTINUOUS,48837,-0.00972193069377959,-0.0182287056584942,-0.00121515572906495,0.0250959344448834
"90135",CONTINUOUS,48837,-0.00922560607195003,-0.0177256448066358,-0.000725567337264216,0.0333984870355683
"90136",CONTINUOUS,48837,-0.00921743211711774,-0.0177073075305147,-0.000727556703720733,0.0333437583337719
"90187",INTEGER,48837,-0.0120586851535446,-0.0208857421358899,-0.00323162817119935,0.00741803538074073
