varName,varType,n,beta,lower,upper,pvalue
"1807",INTEGER,203193,-0.0157254609563954,-0.0200140344929335,-0.0114368874198573,6.6508417817411e-13
"1845",INTEGER,101395,-0.0132152962745059,-0.0168524538870125,-0.00957813866199933,1.07508156060613e-12
"2139",INTEGER,237148,-0.0199658477219536,-0.0238662914059454,-0.0160654040379618,1.10518774864022e-23
"2217",INTEGER,235035,0.00830779478313793,0.00435952549818972,0.0122560640680861,3.72312849266738e-05
"2754",INTEGER,100917,-0.0231676650671098,-0.0292177041696626,-0.017117625964557,6.17127637801287e-14
"2764",INTEGER,100747,-0.0115563037242009,-0.0176310287565686,-0.00548157869183319,0.000192652939526242
"2794",INTEGER,115775,-0.00956393122883094,-0.0141740415500472,-0.00495382090761472,4.78385732570481e-05
"2804",INTEGER,104727,-0.00826352984531666,-0.0142166244575909,-0.00231043523304238,0.00651604466112995
"2824",INTEGER,28538,-0.00470033733773295,-0.0158900033423856,0.00648932866691967,0.410322408798095
"2867",INTEGER,67494,-0.0133546086958581,-0.020744910912405,-0.00596430647931115,0.000397664442038608
"2897",INTEGER,67476,0.00723392403319351,0.000234874696274286,0.0142329733701127,0.0427919833110696
"2946",INTEGER,58141,-0.01747075144553,-0.0226732281666937,-0.0122682747243663,4.68061213592186e-11
"2966",INTEGER,69320,-0.00448442938838904,-0.0105234100927851,0.00155455131600699,0.145547459687013
"2976",INTEGER,13485,0.00183711744459471,-0.0114869000541804,0.0151611349433698,0.786960991482868
"3062",CONTINUOUS,247511,-0.0217660336472633,-0.024608843834222,-0.0189232234603046,7.00158704056954e-51
"3063",CONTINUOUS,247511,-0.0215942532364939,-0.0244955149858026,-0.0186929914871852,3.49699166739526e-48
"3064",INTEGER,247511,-0.0165549328154881,-0.0197497868825837,-0.0133600787483924,3.1473439155155e-24
"3083",CONTINUOUS,22901,-0.023467230897417,-0.0360007958021362,-0.0109336659926977,0.000243163713766018
"3084",CONTINUOUS,22901,-0.022705279866076,-0.0352361992429609,-0.0101743604891911,0.000383773490933098
"3085",CONTINUOUS,22901,-0.0216689712077333,-0.0340086291783844,-0.00932931323708218,0.000578540482237412
"3086",CONTINUOUS,22901,-0.02381187803485,-0.0364675370213111,-0.0111562190483888,0.000226629310329538
"3143",CONTINUOUS,156711,-0.00582415073107243,-0.0101125216920969,-0.001535779770048,0.00777089292723184
"3144",CONTINUOUS,156699,-0.0212873418034668,-0.0259996968838956,-0.0165749867230379,8.53627514228418e-19
"3146",CONTINUOUS,156711,-0.0198798772519651,-0.0247257785868671,-0.0150339759170632,8.99872673320872e-16
"3147",CONTINUOUS,156711,-0.0212204374094249,-0.0260206934987373,-0.0164201813201125,4.57873904766334e-18
"3148",CONTINUOUS,156637,-0.0215681700573443,-0.0263673330790119,-0.0167690070356767,1.28150229156781e-18
"3160",CONTINUOUS,4347,0.0148570369467233,-0.012005368179702,0.0417194420731486,0.278284068298548
"3436",INTEGER,22024,-0.0256068742188526,-0.0385109124736634,-0.0127028359640417,0.00010071229599899
"3526",INTEGER,165313,-0.0182701288862405,-0.02287224196413,-0.013668015808351,7.23647011880197e-15
"3536",INTEGER,53210,-0.0112746185977236,-0.0192968102353268,-0.00325242696012026,0.00587744900984049
"3546",INTEGER,44707,-0.0200169258151719,-0.0277810944506608,-0.0122527571796829,4.36290117989248e-07
"3627",INTEGER,8864,0.00236016102197345,-0.0155364696379976,0.0202567916819445,0.796019111106901
"3659",INTEGER,4424,-0.00757762913935932,-0.0348233632922528,0.0196681050135341,0.585603567305794
"3680",INTEGER,9431,-0.010017327368907,-0.0281929283317608,0.00815827359394666,0.280011219421118
"3700",INTEGER,26953,-0.00819523204536201,-0.0200369160262319,0.00364645193550791,0.174955878604296
"3761",INTEGER,53179,0.00327247877104502,-0.00486695445422508,0.0114119119963151,0.430684899818476
"3786",INTEGER,28045,0.00578405805308779,-0.00512062130469493,0.0166887374108705,0.298512140009267
"3872",INTEGER,19587,-0.0247514387591717,-0.0384990901225888,-0.0110037873957546,0.000418150934194149
"3882",INTEGER,12136,-0.0176650399931899,-0.033926397092798,-0.00140368289358183,0.0332444982415826
"3894",INTEGER,6688,-0.00233289858944425,-0.0229516009761535,0.018285803797265,0.824476422242799
"3992",INTEGER,4020,-7.20286805912205e-05,-0.0282112201234825,0.0280671627623,0.995996089752442
"4012",INTEGER,5573,0.00659186044897198,-0.0166532406281525,0.0298369615260964,0.578281845995946
"4022",INTEGER,2361,-0.0118232173663852,-0.0472850325059036,0.0236385977731333,0.51330279711169
"4056",INTEGER,4467,-0.00434526322724418,-0.0261232137516977,0.0174326872972093,0.695690486182241
"4079",INTEGER,256245,0.0240484626382897,0.0202370259165874,0.027859899359992,4.05729994236063e-35
"4080",INTEGER,256243,0.0115217303041833,0.0079040893241198,0.0151393712842469,4.31944061241619e-10
"4100",CONTINUOUS,91598,-0.00408133803621171,-0.00970152667751685,0.00153885060509343,0.154644014487654
"4101",CONTINUOUS,91593,-0.0206215371186945,-0.0267490622346996,-0.0144940120026895,4.24290329755681e-11
"4103",CONTINUOUS,91598,-0.0219142479966199,-0.0282334820936521,-0.0155950138995878,1.07486214926113e-11
"4104",CONTINUOUS,91598,-0.0223473310020151,-0.0285997807505016,-0.0160948812535286,2.48075332437186e-12
"4105",CONTINUOUS,91535,-0.0227015288908429,-0.0289531496590424,-0.0164499081226434,1.10852311130383e-12
"4106",CONTINUOUS,91598,-0.0223463089051708,-0.0285987626343642,-0.0160938551759774,2.48651318185485e-12
"4119",CONTINUOUS,91616,-0.00412209799944564,-0.00982571289981766,0.00158151690092638,0.15662744189994
"4120",CONTINUOUS,91612,-0.0232969746502038,-0.0293922033433079,-0.0172017459570996,6.87484403149042e-14
"4122",CONTINUOUS,91616,-0.0229454264154113,-0.0292469712835842,-0.0166438815472384,9.62405788427176e-13
"4123",CONTINUOUS,91616,-0.0238968619090531,-0.0301254274465555,-0.0176682963715508,5.53549578433013e-14
"4124",CONTINUOUS,91567,-0.0244982498363359,-0.0307261366166989,-0.018270363055973,1.27187531751984e-14
"4125",CONTINUOUS,91616,-0.0238971811359898,-0.0301257422276289,-0.0176686200443507,5.53102007471718e-14
"4138",CONTINUOUS,770,-0.00409023375340043,-0.076395907623417,0.0682154401166161,0.911605796015115
"4139",CONTINUOUS,770,0.000603852630105908,-0.0687771750232044,0.0699848802834163,0.986372688186296
"4140",CONTINUOUS,770,-0.00381683001816466,-0.0731749458315382,0.0655412857952089,0.913999409645398
"4141",CONTINUOUS,770,-0.0184543852352321,-0.0872517405318855,0.0503429700614213,0.598632924567326
"4142",CONTINUOUS,770,-0.0275286264494858,-0.0978847012607274,0.0428274483617557,0.44265740423186
"4143",CONTINUOUS,794,-0.0228536012572921,-0.0946889938517777,0.0489817913371935,0.532475413493494
"4144",CONTINUOUS,794,-0.0317641316183393,-0.100862451744236,0.0373341885075576,0.367130201260684
"4145",CONTINUOUS,794,-0.0229931993913419,-0.0921179557126998,0.046131556930016,0.513972205994325
"4146",CONTINUOUS,794,-0.0196801787178295,-0.0882885590768357,0.0489282016411767,0.573537890531285
"4147",CONTINUOUS,794,-0.0422909385218733,-0.112165590683921,0.0275837136401746,0.235158215900186
"4194",INTEGER,94940,0.00548023518994539,-0.000842755892507344,0.0118032262723981,0.0893689950844786
"4195",INTEGER,94940,0.000625406842890662,-0.00545277699188785,0.00670359067766917,0.840174739870418
"4196",INTEGER,94887,-0.00587890027388756,-0.0120665729087373,0.000308772360962141,0.0625803658177352
"4198",INTEGER,94940,0.0167477349203382,0.0106271432648073,0.0228683265758692,8.19940593344554e-08
"4199",INTEGER,94940,-0.00378361782251737,-0.0100651148564153,0.00249787921138061,0.237770074492414
"4200",INTEGER,94940,0.0086054678206763,0.00246776310233047,0.0147431725390221,0.00599650852932837
