varName,varType,n,beta,lower,upper,pvalue
"5183",CAT-SIN,65029/751(65780),0.00175986812996582,-0.0701669284731923,0.0736603452505061,0.961743734449149
"5204",CONTINUOUS,172/65246(65418),-0.0757857951947903,-0.225304352691431,0.0737925083627877,0.320587801805861
"5205",CAT-SIN,65148/270(65418),0.0158009442331132,-0.107839954983105,0.139326759100905,0.802088660003966
"5211",CONTINUOUS,172/65217(65389),-0.086728759240721,-0.236176503531486,0.0627819433348615,0.255456040111022
"5212",CAT-SIN,65119/270(65389),0.0159973775433741,-0.107615633103582,0.139495955632886,0.79963645743865
"5452",CAT-SIN,7615/13644(21259),0.0237637168974288,-0.00431324161092064,0.0518504003493804,0.0971844871382168
"5463",CAT-SIN,14397/7209(21606),0.0166572780880712,-0.011659117887165,0.0449776020079769,0.248938244922017
"5474",CAT-SIN,6309/14841(21150),0.0172501236003329,-0.0123013536406594,0.0468111973547198,0.252640261376748
"5485",CAT-SIN,9118/12277(21395),0.0253789904457152,-0.00171635272548195,0.0524841249777254,0.0664224036218482
"5496",CAT-SIN,7833/4086(11919),0.0180651204721825,-0.0197161009801597,0.0558561501864062,0.348700301463519
"5518",CAT-SIN,7447/11585(19032),-0.0135542033577005,-0.0426644495556169,0.0155519563756442,0.361399251070303
"5529",CAT-SIN,21035/852(21887),0.0129088280835723,-0.0559987149089482,0.0817810983123595,0.713405964021114
"5663",CAT-SIN,12102/3265(15367),-0.0265406020132238,-0.0649431136997659,0.0118474456047149,0.175448266924018
"5674",CAT-SIN,12058/4624(16682),-0.00300979174734018,-0.0367076653897565,0.0306872761756392,0.861024307594802
"5959",CAT-SIN,528/1078(1606),0.0823517674259651,-0.0213613918611352,0.186513667584798,0.120212701460885
