varName,varType,n,beta,lower,upper,pvalue
"5183",CAT-SIN,59386/665(60051),0.0533504635071236,-0.0234304183834511,0.130097850790631,0.173130470350541
"5204",CONTINUOUS,24/59689(59713),0.052036580640959,-0.349878689935098,0.455577471294227,0.800034543852842
"5205",CAT-SIN,59443/270(59713),-0.0938945257782551,-0.220116136375044,0.0319723179622896,0.144218332659106
"5211",CONTINUOUS,24/59664(59688),0.0518907436136265,-0.34995029305303,0.455339310204728,0.800542517869204
"5212",CAT-SIN,59418/270(59688),-0.0933620688882627,-0.219577620135007,0.0324995783505208,0.146489215595897
"5452",CAT-SIN,7054/12818(19872),0.00219354915111128,-0.0268562733561054,0.0312467522154708,0.882346509309744
"5463",CAT-SIN,13405/6800(20205),0.00917317680672312,-0.0200011089351276,0.0383483231049846,0.537706065378327
"5474",CAT-SIN,5843/13946(19789),0.0338632567178044,0.00330266472815317,0.064439963257904,0.0299077016768387
"5485",CAT-SIN,8529/11484(20013),0.0105738488067173,-0.0173792340102717,0.0385316041643788,0.45846809046403
"5496",CAT-SIN,7309/3816(11125),0.0168139855717849,-0.0218698231205567,0.0555013407696918,0.394249026102231
"5518",CAT-SIN,7008/10809(17817),0.00712787432368086,-0.0229238680792607,0.0371843610071919,0.642027625790756
"5529",CAT-SIN,19665/805(20470),-0.0281705135830715,-0.098858204004244,0.0424722258825069,0.434575698260138
"5663",CAT-SIN,11556/3136(14692),-0.0216498506883338,-0.0614021151360715,0.0180971304749115,0.285711624497598
"5674",CAT-SIN,11495/4437(15932),-0.00518781183732367,-0.0401376269797649,0.0297619525319101,0.771091577283445
"5959",CAT-SIN,524/1073(1597),0.108930786588673,0.00310777776443031,0.215331747092573,0.0440823821987226
