varName,varType,n,beta,lower,upper,pvalue
"12187-0",CAT-SIN,6288/6565,-999,-999,-999,0.164227349396399
"12187-0#7",CAT-SIN,6288#186,-0.0565044176464868,-0.203425416182868,0.090416580889894,0.450979237097427
"12187-0#6",CAT-SIN,6288#91,0.185192334684117,-0.0245227328823922,0.394907402250626,0.0834912982825262
"12223-0",CAT-SIN,6430/6563,-999,-999,-999,0.0243790307489223
"12223-0#7",CAT-SIN,6430#92,0.137138263069489,-0.0694353129433753,0.343711839082354,0.193202397663282
"12223-0#6",CAT-SIN,6430#41,-0.380791304869765,-0.697028210725578,-0.0645543990139527,0.0182721086183137
"12253-0",CAT-SIN,6392/6603,-999,-999,-999,0.67083084916884
"12253-0#6",CAT-SIN,6392#180,-0.0622915160661018,-0.211138855265067,0.0865558231328635,0.412084715618961
"12253-0#7",CAT-SIN,6392#31,0.0615831021077864,-0.289165372547009,0.412331576762582,0.730753690389431
