varName,varType,n,beta,lower,upper,pvalue
"5181",CAT-SIN,60054,-0.0308613004114201,-0.0607835132441027,-0.000939087578737431,0.043179708741789
"5199",CONTINUOUS,59713,0.0138474397331658,-0.00138349040738374,0.0290783698737154,0.0747474410860048
"5200",INTEGER,59713,0.069643261195446,-0.0307278922635382,0.17001441465443,0.173418537625272
"5202",INTEGER,59705,0.00807799528185027,-0.00628083110888403,0.0224368216725846,0.270139302034401
"5206",CONTINUOUS,59688,0.00961378689212283,-0.0055898527374785,0.0248174265217242,0.215200026094003
"5207",INTEGER,59688,0.0223694930724351,-0.0672260638184886,0.111965049963359,0.624574872655758
"5209",INTEGER,59670,-0.010986142564972,-0.0253667367436562,0.00339445161371211,0.134216431132031
"5221",INTEGER,58194,0.00566879200451816,-0.00925912455988433,0.0205967085689207,0.459696942876972
"5237",INTEGER,56269,-0.00311353869198807,-0.0203833036426241,0.0141562262586479,0.723790559896314
"5251",INTEGER,49240,0.0143819664150235,-0.00293201123547645,0.0316959440655234,0.103557304222115
"5276",INTEGER,57995,0.00736951149645724,-0.00758840658392413,0.0223274295768386,0.334221846595005
"5292",INTEGER,56284,0.00774371206462093,-0.0102965062052027,0.0257839303344445,0.400193280953573
"5306",INTEGER,48709,-0.00833513933972657,-0.0261841988325935,0.00951392015314032,0.360108219646968
"5364",INTEGER,63324,0.0516601188424165,-0.0194413571184824,0.122761594803315,0.154460200626385
"5386",INTEGER,22553,0.00176620504350183,-0.022682531489274,0.0262149415762776,0.887404455627697
"5507",CAT-SIN,20231,-0.0336122035696126,-0.0600829065846615,-0.00714150055456372,0.0128129046404567
